accession,serotype,genotype,continent,country-code,country,region,sub-location1,sub-location2,lat,long,isolation-date
KY586429,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586430,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586432,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586433,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586434,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586435,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586436,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586437,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586438,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586439,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586445,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586446,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586448,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,,,2006
KY586449,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,,,2006
KY586454,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586455,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586456,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586457,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586458,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586459,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586460,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586461,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586462,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586463,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586470,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586471,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586472,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586473,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586474,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586475,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586476,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586485,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586486,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,,,2006
KY586487,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,,,2006
KY586488,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,,,2006
KY586489,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586490,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586491,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586495,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586496,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586497,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586498,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586499,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586500,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586501,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586502,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,,,2006
KY586503,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,,,2006
KY586504,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,,,2006
KY586505,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586506,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2006
KY586331,1,I,Southeast-Asia,THA,Thailand,,,,,,2005
KY586337,1,I,Southeast-Asia,THA,Thailand,,,,,,2005
KY586440,1,I,Southeast-Asia,THA,Thailand,,,,,,2005
KY586441,1,I,Southeast-Asia,THA,Thailand,,,,,,2005
KY586464,1,I,Southeast-Asia,THA,Thailand,,,,,,2005
KY586356,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2004
KY586396,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2004
KY586409,1,I,Southeast-Asia,THA,Thailand,,,,,,2004
KY586443,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2004
KY586447,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2004
KY586450,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2004
KY586451,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2004
KY586465,1,I,Southeast-Asia,THA,Thailand,,,,,,2004
KY586545,1,I,Southeast-Asia,THA,Thailand,,,,,,2004
KY586326,1,I,Southeast-Asia,THA,Thailand,,,,,,2003
KY586360,1,I,Southeast-Asia,THA,Thailand,,,,,,2003
KY586402,1,I,Southeast-Asia,THA,Thailand,,,,,,2003
KY586442,1,I,Southeast-Asia,THA,Thailand,,,,,,2003
KY586481,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2003
KY586544,1,I,Southeast-Asia,THA,Thailand,,,,,,2003
KY586364,1,I,Southeast-Asia,THA,Thailand,,,,,,2002
KY586403,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2002
KY586404,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2002
KY586405,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2002
KY586406,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2002
KY586407,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2002
KY586408,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2002
KY586413,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2002
KY586418,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2002
KY586452,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2002
KY586453,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2002
KY586466,1,I,Southeast-Asia,THA,Thailand,,,,,,2002
KY586479,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2002
KY586480,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2002
KY586511,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2002
KY586528,1,I,Southeast-Asia,THA,Thailand,,,,,,2002
KY586530,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2002
AY732479,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2001
AY732482,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2001
FJ687426,1,I,Southeast-Asia,THA,Thailand,,South,,,,2001
FJ687427,1,I,Southeast-Asia,THA,Thailand,,South,,,,2001
FJ687428,1,I,Southeast-Asia,THA,Thailand,,South,,14.8971921,100.83273,2001
FJ687429,1,I,Southeast-Asia,THA,Thailand,,South,,,,2001
FJ687430,1,I,Southeast-Asia,THA,Thailand,,South,,14.8971921,100.83273,2001
FJ687431,1,I,Southeast-Asia,THA,Thailand,,South,,,,2001
FJ687432,1,I,Southeast-Asia,THA,Thailand,,South,,14.8971921,100.83273,2001
FJ687433,1,I,Southeast-Asia,THA,Thailand,,South,,14.8971921,100.83273,2001
FJ850068,1,I,Southeast-Asia,THA,Thailand,,South,,14.8971921,100.83273,2001
KY586307,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2001
KY586309,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2001
KY586310,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2001
KY586362,1,I,Southeast-Asia,THA,Thailand,,,,,,2001
KY586365,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2001
KY586366,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2001
KY586374,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2001
KY586375,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2001
KY586380,1,I,Southeast-Asia,THA,Thailand,,,,,,2001
KY586415,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2001
KY586416,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2001
KY586417,1,I,Southeast-Asia,THA,Thailand,,,,,,2001
KY586467,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2001
KY586468,1,I,Southeast-Asia,THA,Thailand,,,,,,2001
KY586469,1,I,Southeast-Asia,THA,Thailand,,,,,,2001
KY586477,1,I,Southeast-Asia,THA,Thailand,,,,,,2001
KY586478,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2001
KY586519,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2001
KY586524,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2001
KY586540,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2001
KY586541,1,I,Southeast-Asia,THA,Thailand,,,,,,2001
KY586543,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2001
KY586306,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2000
KY586308,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2000
KY586363,1,I,Southeast-Asia,THA,Thailand,,,,,,2000
KY586371,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2000
KY586372,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2000
KY586373,1,I,Southeast-Asia,THA,Thailand,,,,,,2000
KY586378,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2000
KY586410,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2000
KY586507,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2000
KY586508,1,I,Southeast-Asia,THA,Thailand,,,,,,2000
KY586510,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2000
KY586512,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2000
KY586513,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2000
KY586521,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2000
KY586525,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2000
KY586526,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2000
KY586531,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2000
KY586532,1,I,Southeast-Asia,THA,Thailand,,,,,,2000
KY586533,1,I,Southeast-Asia,THA,Thailand,,,,,,2000
KY586542,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,2000
KY586514,1,I,Southeast-Asia,THA,Thailand,,,,,,1999
KY586370,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1998
KY586376,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1998
KY586377,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1998
KY586379,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1998
KY586482,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1998
KY586509,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1998
KY586516,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1998
KY586517,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1998
KY586518,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1998
KY586520,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1998
KY586522,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1998
KY586523,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1998
KY586527,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1998
KY586529,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1998
JN638340,1,I,Southeast-Asia,THA,Thailand,,Kamphaeng-Phet,,16.4183581,99.6111616,1997
KY586515,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1996
JN638339,1,I,Southeast-Asia,THA,Thailand,,Kamphaeng-Phet,,16.4183581,99.6111616,1995
JN638344,1,I,Southeast-Asia,THA,Thailand,,,,,,1995
KY586367,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,,,1995
KY586368,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,,,1995
KY586369,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1995
KY586381,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1995
KY586382,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1995
KY586483,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1995
KY586484,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1995
KY586534,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1995
KY586535,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1995
KY586536,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1995
KY586537,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1995
KY586538,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1995
KY586539,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1995
KY586546,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1995
AY732475,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1994
AY732480,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1994
JN638338,1,I,Southeast-Asia,THA,Thailand,,Kamphaeng-Phet,,16.4183581,99.6111616,1992
JN638343,1,I,Southeast-Asia,THA,Thailand,,,,,,1992
AY732477,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1991
AY732478,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1991
JN638337,1,I,Southeast-Asia,THA,Thailand,,Kamphaeng-Phet,,16.4183581,99.6111616,1990
JN638342,1,I,Southeast-Asia,THA,Thailand,,,,,,1990
JN638341,1,I,Southeast-Asia,THA,Thailand,,,,,,1987
JN638336,1,I,Southeast-Asia,THA,Thailand,,Kamphaeng-Phet,,16.4183581,99.6111616,1986
AY732481,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1982
AY732483,1,I,Southeast-Asia,THA,Thailand,,Bangkok,,13.7538929,100.8160803,1981
KU365900,1,I,East-Asia,TWN,Taiwan,,Guangdong,,23.1357694,113.1982688,2014
AB608786,1,I,East-Asia,TWN,Taiwan,,NA,,23.59829785,120.8353631,2008
AB608787,1,I,East-Asia,TWN,Taiwan,,NA,,23.59829785,120.8353631,2008
KX951690,1,I,East-Asia,TWN,Taiwan,,NA,,23.59829785,120.8353631,2007-06-01
KY496856,1,I,East-Asia,TWN,Taiwan,,NA,,23.59829785,120.8353631,1998-09-01
AB608788,1,I,East-Asia,TWN,Taiwan,,NA,,23.59829785,120.8353631,1994
AB608789,1,I,East-Asia,TWN,Taiwan,,NA,,23.59829785,120.8353631,1994
KX595191,1,I,Southeast-Asia,VNM,Vietnam,,,,,,2013-07-13
HE795086,1,I,Southeast-Asia,VNM,Vietnam,,,,,,2008-08-05
KF921952,1,I,Southeast-Asia,VNM,Viet nam,,South,,,,2008
FJ410191,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410192,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410213,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2008
FJ410214,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2008
FJ410220,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410226,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410230,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410235,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410236,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410238,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410239,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410240,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410242,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410243,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410244,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410245,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410246,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410247,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410248,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410249,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410251,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410254,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410255,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410256,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410257,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410258,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410260,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410261,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410262,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410263,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410264,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410265,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2008
FJ410266,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410267,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410268,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410269,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410270,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410272,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410273,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410274,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410275,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410276,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410277,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2008
FJ410278,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410279,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410280,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410281,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410282,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410283,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410284,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410285,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ410286,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ461307,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ461308,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ461310,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ461330,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ461331,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ461332,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ461335,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ461336,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ461339,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ461340,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
FJ461341,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GQ868614,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GQ868615,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131678,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131679,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131680,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131681,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131682,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131683,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131684,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131685,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131686,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131687,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131688,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131689,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131690,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131691,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2008
GU131692,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131693,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131694,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131695,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131696,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131697,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131698,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131699,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2008
GU131700,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131701,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131702,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131703,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131704,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131705,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131706,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131707,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2008
GU131708,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131709,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131710,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131711,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131712,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131713,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131714,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131715,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131716,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131717,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131718,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131719,1,I,Southeast-Asia,VNM,Vietnam,,South,,,,2008
GU131720,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131721,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
GU131722,1,I,Southeast-Asia,VNM,Vietnam,,South,,14.8971921,100.83273,2008
