state	code	municipality	cases	population	year	incidence
São Paulo	351710	Glicério	202	4,815	2019	-
São Paulo	351720	Guaiçara	552	12,168	2019	-
São Paulo	351730	Guaimbê	262	5,765	2019	-
São Paulo	351740	Guaíra	3830	40,790	2019	-
São Paulo	351750	Guapiaçu	1426	21,454	2019	-
São Paulo	351760	Guapiara	6	17,157	2019	-
São Paulo	351770	Guará	417	21,220	2019	-
São Paulo	351780	Guaraçaí	639	8,323	2019	-
São Paulo	351790	Guaraci	293	11,188	2019	-
São Paulo	351800	Guarani d'Oeste	105	2,000	2019	-
São Paulo	351810	Guarantã	185	6,664	2019	-
São Paulo	351820	Guararapes	1343	32,939	2019	-
São Paulo	351830	Guararema	173	29,798	2019	-
São Paulo	351840	Guaratinguetá	952	121,798	2019	-
São Paulo	351850	Guareí	30	18,520	2019	-
São Paulo	351860	Guariba	781	40,105	2019	-
São Paulo	351870	Guarujá	1027	320,459	2019	-
São Paulo	351880	Guarulhos	2972	1,379,182	2019	-
São Paulo	351885	Guatapará	277	7,656	2019	-
São Paulo	351890	Guzolândia	73	5,267	2019	-
São Paulo	351900	Herculândia	455	9,526	2019	-
São Paulo	351905	Holambra	77	14,930	2019	-
São Paulo	351907	Hortolândia	1497	230,851	2019	-
São Paulo	351910	Iacanga	270	11,710	2019	-
São Paulo	351920	Iacri	95	6,321	2019	-
São Paulo	351925	Iaras	62	9,240	2019	-
São Paulo	351930	Ibaté	560	35,104	2019	-
São Paulo	351940	Ibirá	1436	12,393	2019	-
São Paulo	351950	Ibirarema	336	7,753	2019	-
São Paulo	351960	Ibitinga	784	60,033	2019	-
São Paulo	351970	Ibiúna	84	78,878	2019	-
São Paulo	351980	Icém	210	8,243	2019	-
São Paulo	351990	Iepê	67	8,159	2019	-
São Paulo	352000	Igaraçu do Tietê	235	24,674	2019	-
São Paulo	352010	Igarapava	907	30,432	2019	-
São Paulo	352020	Igaratá	24	9,534	2019	-
São Paulo	352030	Iguape	99	30,857	2019	-
São Paulo	352040	Ilhabela	1347	34,970	2019	-
São Paulo	352042	Ilha Comprida	27	11,166	2019	-
São Paulo	352044	Ilha Solteira	734	26,686	2019	-
São Paulo	352050	Indaiatuba	531	251,627	2019	-
São Paulo	352060	Indiana	34	4,885	2019	-
São Paulo	352070	Indiaporã	223	3,897	2019	-
São Paulo	352080	Inúbia Paulista	159	3,991	2019	-
São Paulo	352090	Ipaussu	69	14,971	2019	-
São Paulo	352100	Iperó	257	37,133	2019	-
São Paulo	352110	Ipeúna	81	7,546	2019	-
São Paulo	352115	Ipiguá	493	5,392	2019	-
São Paulo	352120	Iporanga	23	4,218	2019	-
São Paulo	352130	Ipuã	997	16,409	2019	-
São Paulo	352140	Iracemápolis	449	24,235	2019	-
São Paulo	352150	Irapuã	53	7,993	2019	-
São Paulo	352160	Irapuru	425	8,294	2019	-
São Paulo	352170	Itaberá	22	17,556	2019	-
São Paulo	352180	Itaí	14	27,125	2019	-
São Paulo	352190	Itajobi	320	15,262	2019	-
São Paulo	352200	Itaju	32	3,835	2019	-
São Paulo	352210	Itanhaém	940	101,816	2019	-
São Paulo	352215	Itaóca	1	3,328	2019	-
São Paulo	352220	Itapecerica da Serra	165	175,693	2019	-
São Paulo	352230	Itapetininga	1226	163,901	2019	-
São Paulo	352240	Itapeva	81	94,354	2019	-
São Paulo	352250	Itapevi	288	237,700	2019	-
São Paulo	352260	Itapira	1222	74,773	2019	-
São Paulo	352265	Itapirapuã Paulista	3	4,241	2019	-
São Paulo	352270	Itápolis	1338	43,120	2019	-
São Paulo	352280	Itaporanga	36	15,149	2019	-
São Paulo	352290	Itapuí	1153	13,992	2019	-
São Paulo	352300	Itapura	209	4,906	2019	-
São Paulo	352310	Itaquaquecetuba	1205	370,821	2019	-
São Paulo	352320	Itararé	87	50,503	2019	-
São Paulo	352330	Itariri	16	17,436	2019	-
São Paulo	352340	Itatiba	350	120,858	2019	-
São Paulo	352350	Itatinga	146	20,697	2019	-
São Paulo	352360	Itirapina	212	18,157	2019	-
São Paulo	352370	Itirapuã	180	6,499	2019	-
São Paulo	352380	Itobi	34	7,841	2019	-
São Paulo	352390	Itu	1175	173,939	2019	-
São Paulo	352400	Itupeva	110	61,252	2019	-
São Paulo	352410	Ituverava	2092	41,824	2019	-
São Paulo	352420	Jaborandi	672	6,929	2019	-
São Paulo	352430	Jaboticabal	1633	77,263	2019	-
São Paulo	352440	Jacareí	2660	233,662	2019	-
São Paulo	352450	Jaci	292	7,067	2019	-
São Paulo	352460	Jacupiranga	18	17,866	2019	-
São Paulo	352470	Jaguariúna	459	57,488	2019	-
São Paulo	352480	Jales	3051	49,107	2019	-
São Paulo	352490	Jambeiro	21	6,602	2019	-
São Paulo	352500	Jandira	318	124,937	2019	-
São Paulo	352510	Jardinópolis	364	44,380	2019	-
São Paulo	352520	Jarinu	77	30,044	2019	-
São Paulo	352530	Jaú	2712	150,252	2019	-
São Paulo	352540	Jeriquara	163	3,159	2019	-
São Paulo	352550	Joanópolis	7	13,220	2019	-
São Paulo	352560	João Ramalho	45	4,523	2019	-
São Paulo	352570	José Bonifácio	1100	37,015	2019	-
São Paulo	352580	Júlio Mesquita	89	4,776	2019	-
São Paulo	352585	Jumirim	5	3,367	2019	-
São Paulo	352590	Jundiaí	2733	418,962	2019	-
São Paulo	352600	Junqueirópolis	235	20,679	2019	-
São Paulo	352610	Juquiá	22	18,812	2019	-
São Paulo	352620	Juquitiba	6	31,444	2019	-
São Paulo	352630	Lagoinha	10	4,896	2019	-
São Paulo	352640	Laranjal Paulista	74	28,516	2019	-
São Paulo	352650	Lavínia	179	11,980	2019	-
São Paulo	352660	Lavrinhas	197	7,260	2019	-
São Paulo	352670	Leme	1034	103,391	2019	-
São Paulo	352680	Lençóis Paulista	554	68,432	2019	-
São Paulo	352690	Limeira	2530	306,114	2019	-
São Paulo	352700	Lindóia	31	7,980	2019	-
São Paulo	352710	Lins	1718	78,013	2019	-
São Paulo	352720	Lorena	1254	88,706	2019	-
São Paulo	352725	Lourdes	167	2,289	2019	-
São Paulo	352730	Louveira	245	48,885	2019	-
São Paulo	352740	Lucélia	778	21,747	2019	-
São Paulo	352750	Lucianópolis	21	2,394	2019	-
São Paulo	352760	Luís Antônio	256	14,947	2019	-
São Paulo	352770	Luiziânia	47	5,790	2019	-
São Paulo	352780	Lupércio	27	4,584	2019	-
São Paulo	352790	Lutécia	58	2,649	2019	-
São Paulo	352800	Macatuba	134	17,163	2019	-
São Paulo	352810	Macaubal	474	8,120	2019	-
São Paulo	352820	Macedônia	101	3,698	2019	-
São Paulo	352830	Magda	165	3,119	2019	-
São Paulo	352840	Mairinque	103	47,150	2019	-
São Paulo	352850	Mairiporã	460	100,179	2019	-
São Paulo	352860	Manduri	64	9,846	2019	-
São Paulo	352870	Marabá Paulista	351	5,853	2019	-
São Paulo	352880	Maracaí	208	14,002	2019	-
São Paulo	352885	Marapoama	91	3,031	2019	-
São Paulo	352890	Mariápolis	165	4,084	2019	-
São Paulo	352900	Marília	3002	238,882	2019	-
São Paulo	352910	Marinópolis	77	2,112	2019	-
São Paulo	352920	Martinópolis	377	26,461	2019	-
São Paulo	352930	Matão	2840	83,170	2019	-
São Paulo	352940	Mauá	1189	472,912	2019	-
São Paulo	352950	Mendonça	665	5,490	2019	-
São Paulo	352960	Meridiano	176	3,836	2019	-
São Paulo	352965	Mesópolis	16	1,908	2019	-
São Paulo	352970	Miguelópolis	137	22,226	2019	-
São Paulo	352980	Mineiros do Tietê	325	12,908	2019	-
São Paulo	352990	Miracatu	152	19,779	2019	-
São Paulo	353000	Mira Estrela	147	3,086	2019	-
São Paulo	353010	Mirandópolis	2486	29,564	2019	-
São Paulo	353020	Mirante do Paranapanema	733	18,259	2019	-
São Paulo	353030	Mirassol	1425	59,824	2019	-
São Paulo	353040	Mirassolândia	324	4,871	2019	-
São Paulo	353050	Mococa	823	68,885	2019	-
São Paulo	353060	Mogi das Cruzes	672	445,842	2019	-
São Paulo	353070	Mogi Guaçu	2404	151,888	2019	-
São Paulo	353080	Mogi Mirim	2874	93,189	2019	-
São Paulo	353090	Mombuca	45	3,493	2019	-
São Paulo	353100	Monções	132	2,259	2019	-
São Paulo	353110	Mongaguá	527	56,702	2019	-
São Paulo	353120	Monte Alegre do Sul	30	8,038	2019	-
São Paulo	353130	Monte Alto	840	50,498	2019	-
São Paulo	353140	Monte Aprazível	1352	25,087	2019	-
São Paulo	353150	Monte Azul Paulista	725	19,008	2019	-
São Paulo	353160	Monte Castelo	128	4,166	2019	-
São Paulo	353170	Monteiro Lobato	14	4,653	2019	-
São Paulo	353180	Monte Mor	507	59,772	2019	-
São Paulo	353190	Morro Agudo	2427	32,968	2019	-
São Paulo	353200	Morungaba	31	13,622	2019	-
São Paulo	353205	Motuca	215	4,758	2019	-
São Paulo	353210	Murutinga do Sul	218	4,486	2019	-
São Paulo	353215	Nantes	20	3,141	2019	-
São Paulo	353220	Narandiba	146	4,857	2019	-
São Paulo	353230	Natividade da Serra	26	6,661	2019	-
São Paulo	353240	Nazaré Paulista	32	18,524	2019	-
São Paulo	353250	Neves Paulista	792	8,930	2019	-
São Paulo	353260	Nhandeara	513	11,478	2019	-
São Paulo	353270	Nipoã	81	5,213	2019	-
São Paulo	353280	Nova Aliança	803	6,973	2019	-
São Paulo	353282	Nova Campina	1	9,755	2019	-
São Paulo	353284	Nova Canaã Paulista	53	1,881	2019	-
São Paulo	353286	Nova Castilho	26	1,267	2019	-
São Paulo	353290	Nova Europa	846	11,186	2019	-
São Paulo	353300	Nova Granada	885	21,500	2019	-
São Paulo	353310	Nova Guataporanga	70	2,316	2019	-
São Paulo	353320	Nova Independência	230	3,969	2019	-
São Paulo	353325	Novais	112	5,830	2019	-
São Paulo	353330	Nova Luzitânia	170	4,101	2019	-
São Paulo	353340	Nova Odessa	1745	60,174	2019	-
São Paulo	353350	Novo Horizonte	1398	41,052	2019	-
São Paulo	353360	Nuporanga	303	7,432	2019	-
São Paulo	353370	Ocauçu	11	4,289	2019	-
São Paulo	353380	Óleo	12	2,496	2019	-
São Paulo	353390	Olímpia	1749	54,772	2019	-
São Paulo	353400	Onda Verde	360	4,381	2019	-
São Paulo	353410	Oriente	96	6,515	2019	-
São Paulo	353420	Orindiúva	810	7,066	2019	-
São Paulo	353430	Orlândia	886	44,028	2019	-
São Paulo	353440	Osasco	978	698,418	2019	-
São Paulo	353450	Oscar Bressane	56	2,603	2019	-
São Paulo	353460	Osvaldo Cruz	1462	32,879	2019	-
São Paulo	353470	Ourinhos	1091	113,542	2019	-
São Paulo	353475	Ouroeste	563	10,361	2019	-
São Paulo	353480	Ouro Verde	246	8,562	2019	-
São Paulo	353490	Pacaembu	396	14,197	2019	-
São Paulo	353500	Palestina	1173	12,957	2019	-
São Paulo	353510	Palmares Paulista	389	13,275	2019	-
São Paulo	353520	Palmeira d'Oeste	356	9,283	2019	-
São Paulo	353530	Palmital	278	22,221	2019	-
São Paulo	353540	Panorama	898	15,777	2019	-
São Paulo	353550	Paraguaçu Paulista	1925	45,703	2019	-
São Paulo	353560	Paraibuna	82	18,222	2019	-
São Paulo	353570	Paraíso	70	6,454	2019	-
São Paulo	353580	Paranapanema	34	20,197	2019	-
São Paulo	353590	Paranapuã	167	4,078	2019	-
São Paulo	353600	Parapuã	496	10,964	2019	-
São Paulo	353610	Pardinho	12	6,435	2019	-
São Paulo	353620	Pariquera-Açu	35	19,648	2019	-
São Paulo	353625	Parisi	208	2,161	2019	-
São Paulo	353630	Patrocínio Paulista	321	14,670	2019	-
São Paulo	353640	Paulicéia	348	7,366	2019	-
São Paulo	353650	Paulínia	2704	109,424	2019	-
São Paulo	353657	Paulistânia	23	1,833	2019	-
São Paulo	353660	Paulo de Faria	1114	8,945	2019	-
São Paulo	353670	Pederneiras	1804	46,687	2019	-
São Paulo	353680	Pedra Bela	6	6,093	2019	-
São Paulo	353690	Pedranópolis	105	2,494	2019	-
São Paulo	353700	Pedregulho	115	16,744	2019	-
São Paulo	353710	Pedreira	929	47,919	2019	-
São Paulo	353715	Pedrinhas Paulista	68	3,093	2019	-
São Paulo	353720	Pedro de Toledo	33	11,331	2019	-
São Paulo	353730	Penápolis	1650	63,407	2019	-
São Paulo	353740	Pereira Barreto	709	25,669	2019	-
São Paulo	353750	Pereiras	10	8,668	2019	-
São Paulo	353760	Peruíbe	511	68,284	2019	-
São Paulo	353770	Piacatu	180	5,980	2019	-
São Paulo	353780	Piedade	86	55,348	2019	-
São Paulo	353790	Pilar do Sul	48	29,185	2019	-
São Paulo	353800	Pindamonhangaba	1713	168,328	2019	-
São Paulo	353810	Pindorama	633	17,049	2019	-
São Paulo	353820	Pinhalzinho	13	15,207	2019	-
São Paulo	353830	Piquerobi	45	3,692	2019	-
São Paulo	353850	Piquete	63	13,657	2019	-
São Paulo	353860	Piracaia	36	27,303	2019	-
São Paulo	353870	Piracicaba	2254	404,142	2019	-
São Paulo	353880	Piraju	114	29,806	2019	-
São Paulo	353890	Pirajuí	1679	25,492	2019	-
São Paulo	353900	Pirangi	202	11,417	2019	-
São Paulo	353910	Pirapora do Bom Jesus	35	18,895	2019	-
São Paulo	353920	Pirapozinho	641	27,527	2019	-
São Paulo	353930	Pirassununga	504	76,409	2019	-
São Paulo	353940	Piratininga	1082	13,636	2019	-
São Paulo	353950	Pitangueiras	170	39,719	2019	-
São Paulo	353960	Planalto	422	5,237	2019	-
São Paulo	353970	Platina	20	3,550	2019	-
São Paulo	353980	Poá	524	117,452	2019	-
São Paulo	353990	Poloni	253	6,059	2019	-
São Paulo	354000	Pompéia	678	22,014	2019	-
São Paulo	354010	Pongaí	9	3,416	2019	-
São Paulo	354020	Pontal	306	49,961	2019	-
São Paulo	354025	Pontalinda	450	4,628	2019	-
São Paulo	354030	Pontes Gestal	355	2,577	2019	-
São Paulo	354040	Populina	50	4,169	2019	-
São Paulo	354050	Porangaba	5	9,925	2019	-
São Paulo	354060	Porto Feliz	727	53,098	2019	-
São Paulo	354070	Porto Ferreira	735	56,150	2019	-
São Paulo	354075	Potim	1707	24,643	2019	-
São Paulo	354080	Potirendaba	1395	17,361	2019	-
São Paulo	354085	Pracinha	120	4,093	2019	-
São Paulo	354090	Pradópolis	297	21,496	2019	-
São Paulo	354100	Praia Grande	2256	325,073	2019	-
São Paulo	354105	Pratânia	8	5,261	2019	-
São Paulo	354110	Presidente Alves	150	4,094	2019	-
São Paulo	354120	Presidente Bernardes	162	13,106	2019	-
São Paulo	354130	Presidente Epitácio	1204	44,200	2019	-
São Paulo	354140	Presidente Prudente	3402	228,743	2019	-
São Paulo	354150	Presidente Venceslau	831	39,516	2019	-
São Paulo	354160	Promissão	1317	40,432	2019	-
São Paulo	354165	Quadra	4	3,804	2019	-
São Paulo	354170	Quatá	519	14,109	2019	-
São Paulo	354180	Queiroz	299	3,406	2019	-
São Paulo	354190	Queluz	20	13,420	2019	-
São Paulo	354200	Quintana	126	6,638	2019	-
São Paulo	354210	Rafard	188	9,076	2019	-
São Paulo	354220	Rancharia	1017	29,707	2019	-
São Paulo	354230	Redenção da Serra	12	3,851	2019	-
São Paulo	354240	Regente Feijó	340	20,261	2019	-
São Paulo	354250	Reginópolis	242	9,621	2019	-
São Paulo	354260	Registro	396	56,322	2019	-
São Paulo	354270	Restinga	134	7,593	2019	-
São Paulo	354280	Ribeira	3	3,340	2019	-
São Paulo	354290	Ribeirão Bonito	529	13,219	2019	-
São Paulo	354300	Ribeirão Branco	4	16,444	2019	-
São Paulo	354310	Ribeirão Corrente	62	4,718	2019	-
São Paulo	354320	Ribeirão do Sul	133	4,541	2019	-
São Paulo	354323	Ribeirão dos Índios	50	2,225	2019	-
São Paulo	354325	Ribeirão Grande	5	7,673	2019	-
São Paulo	354330	Ribeirão Pires	312	123,393	2019	-
São Paulo	354340	Ribeirão Preto	3341	703,293	2019	-
São Paulo	354350	Riversul	1	5,524	2019	-
São Paulo	354360	Rifaina	17	3,629	2019	-
São Paulo	354370	Rincão	835	10,799	2019	-
São Paulo	354380	Rinópolis	717	9,981	2019	-
São Paulo	354390	Rio Claro	2396	206,424	2019	-
São Paulo	354400	Rio das Pedras	265	35,228	2019	-
São Paulo	354410	Rio Grande da Serra	61	50,846	2019	-
São Paulo	354420	Riolândia	801	12,518	2019	-
São Paulo	354425	Rosana	1569	16,643	2019	-
São Paulo	354430	Roseira	48	10,712	2019	-
São Paulo	354440	Rubiácea	94	3,128	2019	-
São Paulo	354450	Rubinéia	286	3,148	2019	-
São Paulo	354460	Sabino	32	5,590	2019	-
São Paulo	354470	Sagres	199	2,432	2019	-
São Paulo	354480	Sales	401	6,331	2019	-
São Paulo	354490	Sales Oliveira	230	11,890	2019	-
São Paulo	354500	Salesópolis	21	17,139	2019	-
São Paulo	354510	Salmourão	235	5,300	2019	-
São Paulo	354515	Saltinho	66	8,286	2019	-
São Paulo	354520	Salto	1860	118,663	2019	-
São Paulo	354530	Salto de Pirapora	202	45,422	2019	-
São Paulo	354540	Salto Grande	115	9,331	2019	-
São Paulo	354550	Sandovalina	83	4,302	2019	-
São Paulo	354560	Santa Adélia	411	15,480	2019	-
São Paulo	354570	Santa Albertina	476	6,008	2019	-
São Paulo	354580	Santa Bárbara d'Oeste	2180	193,475	2019	-
São Paulo	354600	Santa Branca	95	14,788	2019	-
São Paulo	354610	Santa Clara d'Oeste	126	2,115	2019	-
São Paulo	354620	Santa Cruz da Conceição	83	4,503	2019	-
São Paulo	354625	Santa Cruz da Esperança	19	2,139	2019	-
São Paulo	354630	Santa Cruz das Palmeiras	143	34,361	2019	-
São Paulo	354640	Santa Cruz do Rio Pardo	1155	47,673	2019	-
São Paulo	354650	Santa Ernestina	211	5,599	2019	-
São Paulo	354660	Santa Fé do Sul	1529	32,322	2019	-
São Paulo	354670	Santa Gertrudes	292	26,898	2019	-
São Paulo	354680	Santa Isabel	213	57,386	2019	-
São Paulo	354690	Santa Lúcia	272	8,817	2019	-
São Paulo	354700	Santa Maria da Serra	156	6,173	2019	-
São Paulo	354710	Santa Mercedes	56	2,939	2019	-
São Paulo	354720	Santana da Ponte Pensa	50	1,487	2019	-
São Paulo	354730	Santana de Parnaíba	321	139,447	2019	-
São Paulo	354740	Santa Rita d'Oeste	184	2,498	2019	-
São Paulo	354750	Santa Rita do Passa Quatro	132	27,557	2019	-
São Paulo	354760	Santa Rosa de Viterbo	173	26,540	2019	-
São Paulo	354765	Santa Salete	175	1,545	2019	-
São Paulo	354770	Santo Anastácio	630	20,878	2019	-
São Paulo	354780	Santo André	1030	718,773	2019	-
São Paulo	354790	Santo Antônio da Alegria	16	6,929	2019	-
São Paulo	354800	Santo Antônio de Posse	172	23,310	2019	-
São Paulo	354805	Santo Antônio do Aracanguá	151	8,420	2019	-
São Paulo	354810	Santo Antônio do Jardim	18	5,954	2019	-
São Paulo	354820	Santo Antônio do Pinhal	7	6,811	2019	-
São Paulo	354830	Santo Expedito	88	3,111	2019	-
São Paulo	354840	Santópolis do Aguapeí	102	4,777	2019	-
São Paulo	354850	Santos	1067	433,311	2019	-
São Paulo	354860	São Bento do Sapucaí	12	10,878	2019	-
São Paulo	354870	São Bernardo do Campo	2083	838,936	2019	-
São Paulo	354880	São Caetano do Sul	241	161,127	2019	-
São Paulo	354890	São Carlos	2089	251,983	2019	-
São Paulo	354900	São Francisco	310	2,821	2019	-
São Paulo	354910	São João da Boa Vista	688	91,211	2019	-
São Paulo	354920	São João das Duas Pontes	106	2,568	2019	-
São Paulo	354925	São João de Iracema	152	1,922	2019	-
São Paulo	354930	São João do Pau d'Alho	35	2,105	2019	-
São Paulo	354940	São Joaquim da Barra	1270	51,888	2019	-
São Paulo	354950	São José da Bela Vista	299	8,928	2019	-
São Paulo	354960	São José do Barreiro	2	4,147	2019	-
São Paulo	354970	São José do Rio Pardo	297	54,946	2019	-
São Paulo	354980	São José do Rio Preto	2260	460,671	2019	-
São Paulo	354990	São José dos Campos	5322	721,944	2019	-
São Paulo	354995	São Lourenço da Serra	5	15,825	2019	-
São Paulo	355000	São Luís do Paraitinga	36	10,687	2019	-
São Paulo	355010	São Manuel	154	40,954	2019	-
São Paulo	355020	São Miguel Arcanjo	112	32,931	2019	-
São Paulo	355030	São Paulo	1020	12,252,023	2019	-
São Paulo	355040	São Pedro	542	35,653	2019	-
São Paulo	355050	São Pedro do Turvo	116	7,666	2019	-
São Paulo	355060	São Roque	88	91,016	2019	-
São Paulo	355070	São Sebastião	2204	88,980	2019	-
São Paulo	355080	São Sebastião da Grama	38	12,182	2019	-
São Paulo	355090	São Simão	845	15,322	2019	-
São Paulo	355100	São Vicente	517	365,798	2019	-
São Paulo	355110	Sarapuí	34	10,285	2019	-
São Paulo	355120	Sarutaiá	2	3,638	2019	-
São Paulo	355130	Sebastianópolis do Sul	109	3,513	2019	-
São Paulo	355140	Serra Azul	656	14,662	2019	-
São Paulo	355150	Serrana	862	45,107	2019	-
São Paulo	355160	Serra Negra	80	29,229	2019	-
São Paulo	355170	Sertãozinho	2239	125,815	2019	-
São Paulo	355180	Sete Barras	90	12,832	2019	-
São Paulo	355190	Severínia	876	17,496	2019	-
São Paulo	355200	Silveiras	32	6,302	2019	-
São Paulo	355210	Socorro	234	41,005	2019	-
São Paulo	355220	Sorocaba	3827	679,378	2019	-
São Paulo	355230	Sud Mennucci	829	7,718	2019	-
São Paulo	355240	Sumaré	1671	282,441	2019	-
São Paulo	355250	Suzano	1004	297,637	2019	-
São Paulo	355255	Suzanápolis	360	3,963	2019	-
São Paulo	355260	Tabapuã	1154	12,407	2019	-
São Paulo	355270	Tabatinga	431	16,496	2019	-
São Paulo	355280	Taboão da Serra	502	289,664	2019	-
São Paulo	355290	Taciba	98	6,285	2019	-
São Paulo	355300	Taguaí	71	13,859	2019	-
São Paulo	355310	Taiaçu	219	6,295	2019	-
São Paulo	355320	Taiúva	279	5,566	2019	-
São Paulo	355330	Tambaú	45	23,207	2019	-
São Paulo	355340	Tanabi	2648	25,967	2019	-
São Paulo	355350	Tapiraí	4	7,807	2019	-
São Paulo	355360	Tapiratiba	25	12,960	2019	-
São Paulo	355365	Taquaral	94	2,811	2019	-
São Paulo	355370	Taquaritinga	1144	57,177	2019	-
São Paulo	355380	Taquarituba	53	23,218	2019	-
São Paulo	355385	Taquarivaí	3	5,852	2019	-
São Paulo	355390	Tarabai	37	7,468	2019	-
São Paulo	355395	Tarumã	261	15,000	2019	-
São Paulo	355400	Tatuí	286	121,766	2019	-
São Paulo	355410	Taubaté	2548	314,924	2019	-
São Paulo	355420	Tejupá	1	4,532	2019	-
São Paulo	355430	Teodoro Sampaio	344	23,148	2019	-
São Paulo	355440	Terra Roxa	277	9,370	2019	-
São Paulo	355450	Tietê	112	42,076	2019	-
São Paulo	355460	Timburi	11	2,658	2019	-
São Paulo	355465	Torre de Pedra	15	2,412	2019	-
São Paulo	355470	Torrinha	35	10,010	2019	-
São Paulo	355475	Trabiju	136	1,724	2019	-
São Paulo	355480	Tremembé	286	47,185	2019	-
São Paulo	355490	Três Fronteiras	198	5,807	2019	-
São Paulo	355495	Tuiuti	3	6,894	2019	-
São Paulo	355500	Tupã	2146	65,524	2019	-
São Paulo	355510	Tupi Paulista	609	15,495	2019	-
São Paulo	355520	Turiúba	75	2,016	2019	-
São Paulo	355530	Turmalina	148	1,727	2019	-
São Paulo	355535	Ubarana	515	6,309	2019	-
São Paulo	355540	Ubatuba	2525	90,799	2019	-
São Paulo	355550	Ubirajara	48	4,780	2019	-
São Paulo	355560	Uchoa	833	10,110	2019	-
São Paulo	355570	União Paulista	181	1,844	2019	-
São Paulo	355580	Urânia	683	9,114	2019	-
São Paulo	355590	Uru	21	1,165	2019	-
São Paulo	355600	Urupês	293	13,809	2019	-
São Paulo	355610	Valentim Gentil	441	13,326	2019	-
São Paulo	355620	Valinhos	776	129,193	2019	-
São Paulo	355630	Valparaíso	583	26,480	2019	-
São Paulo	355635	Vargem	10	10,537	2019	-
São Paulo	355640	Vargem Grande do Sul	586	42,845	2019	-
São Paulo	355645	Vargem Grande Paulista	45	52,597	2019	-
